,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
17 Sep 2021,12.5414,8.3467,15.0471,0.3540,0.0293,111.1852,0.0000,0.6461,3.0985
20 Sep 2021,12.5562,8.3300,15.0530,0.3527,0.0294,111.7244,0.0000,0.6479,3.0977
21 Sep 2021,12.5157,8.3530,15.0702,0.3537,0.0294,111.6311,0.0000,0.6474,3.0990
22 Sep 2021,12.5314,8.3260,15.0772,0.3537,0.0294,111.6621,0.0000,0.6472,3.0976
23 Sep 2021,12.6017,8.3201,15.0620,0.3566,0.0293,111.4459,0.0000,0.6469,3.0991
24 Sep 2021,12.5827,8.2398,15.0941,0.3556,0.0293,111.5762,0.0000,0.6475,3.0970
27 Sep 2021,12.4843,8.1886,15.1005,0.3545,0.0294,111.5999,0.0000,0.6478,3.0902
28 Sep 2021,12.4074,8.1770,15.0871,0.3529,0.0293,111.5643,0.0000,0.6481,3.0854
29 Sep 2021,12.3502,8.2116,15.0441,0.3531,0.0293,111.5110,0.0000,0.6468,3.0807
30 Sep 2021,12.3561,8.1770,15.0421,0.3531,0.0292,111.5762,0.0000,0.6476,3.0752
1 Oct 2021,12.4160,8.2276,14.9991,0.3521,0.0292,111.3925,0.0000,0.6479,3.0748
4 Oct 2021,12.3395,8.2126,14.9454,0.3527,0.0292,111.2355,0.0000,0.6470,3.0717
5 Oct 2021,12.3719,8.2187,14.9738,0.3521,0.0293,111.3985,0.0000,0.6479,3.0777
6 Oct 2021,12.3247,8.2036,14.9436,0.3497,0.0293,111.5348,0.0000,0.6487,3.0717
7 Oct 2021,12.3728,8.2828,14.9475,0.3512,0.0294,111.5081,0.0000,0.6486,3.0793
8 Oct 2021,12.3369,8.2628,14.8749,0.3494,0.0294,111.4148,0.0000,0.6480,3.0760
11 Oct 2021,12.3066,8.1995,14.8673,0.3488,0.0293,111.1052,0.0000,0.6471,3.0785
12 Oct 2021,12.4507,8.1927,14.7935,0.3477,0.0293,111.0726,0.0000,0.6452,3.0709
13 Oct 2021,12.4655,8.2135,14.7884,0.3490,0.0292,110.8697,0.0000,0.6454,3.0735
14 Oct 2021,12.5098,8.1958,14.7847,0.3503,0.0294,110.6934,0.0000,0.6452,3.0803
15 Oct 2021,12.4842,8.1827,14.8434,0.3515,0.0295,110.8001,0.0000,0.6462,3.0819
18 Oct 2021,12.4500,8.2012,14.8884,0.3511,0.0295,111.1600,0.0000,0.6481,3.0858
20 Oct 2021,12.4551,8.1938,14.9286,0.3541,0.0296,110.9067,0.0000,0.6507,3.0943
21 Oct 2021,12.4289,8.1710,14.9011,0.3529,0.0294,110.7068,0.0000,0.6492,3.0874
22 Oct 2021,12.4252,8.1693,14.8970,0.3533,0.0294,110.6401,0.0000,0.6496,3.0864
25 Oct 2021,12.5279,8.1865,14.8791,0.3552,0.0293,110.5868,0.0000,0.6498,3.0854
26 Oct 2021,12.5264,8.1697,14.9191,0.3557,0.0293,110.5735,0.0000,0.6499,3.0788
27 Oct 2021,12.4505,8.1762,14.9091,0.3538,0.0293,110.6668,0.0000,0.6492,3.0755
28 Oct 2021,12.4505,8.1784,14.9146,0.3547,0.0293,110.5972,0.0000,0.6483,3.0775
29 Oct 2021,12.4691,8.2054,14.8780,0.3537,0.0292,110.3972,0.0000,0.6472,3.0770
1 Nov 2021,12.4273,8.2047,14.8830,0.3521,0.0291,110.5542,0.0000,0.6480,3.0700
2 Nov 2021,12.4684,8.2252,14.8809,0.3526,0.0291,110.5513,0.0000,0.6483,3.0760
3 Nov 2021,12.4647,8.2038,14.9192,0.3515,0.0290,110.6816,0.0000,0.6491,3.0762
5 Nov 2021,12.4685,8.2629,14.9002,0.3505,0.0290,110.8238,0.0000,0.6495,3.0720
8 Nov 2021,12.5605,8.2851,14.9321,0.3511,0.0291,110.7764,0.0000,0.6495,3.0771
9 Nov 2021,12.6640,8.2934,14.9598,0.3529,0.0291,110.6519,0.0000,0.6492,3.0828
10 Nov 2021,12.6725,8.2897,14.9695,0.3523,0.0291,110.6831,0.0000,0.6495,3.0797
11 Nov 2021,12.6511,8.3071,14.9673,0.3523,0.0292,111.0696,0.0000,0.6507,3.0730
12 Nov 2021,12.6890,8.3641,14.9621,0.3537,0.0292,110.9689,0.0000,0.6521,3.0768
15 Nov 2021,12.7092,8.3021,14.9789,0.3530,0.0293,110.9393,0.0000,0.6521,3.0788
16 Nov 2021,12.7270,8.2681,14.9737,0.3528,0.0293,110.9778,0.0000,0.6527,3.0760
17 Nov 2021,12.7420,8.2929,15.0038,0.3534,0.0293,111.2414,0.0000,0.6540,3.0745
18 Nov 2021,12.8098,8.2956,15.0189,0.3535,0.0293,111.3214,0.0000,0.6542,3.0762
19 Nov 2021,12.7800,8.2769,15.0212,0.3521,0.0293,111.3377,0.0000,0.6543,3.0707
22 Nov 2021,12.6997,8.2485,15.0421,0.3521,0.0293,111.4814,0.0000,0.6554,3.0689
23 Nov 2021,12.6800,8.2699,15.0802,0.3526,0.0294,111.7420,0.0000,0.6564,3.0690
24 Nov 2021,12.6388,8.3482,15.1532,0.3549,0.0295,112.2158,0.0000,0.6590,3.0800
25 Nov 2021,12.6695,8.3859,15.1850,0.3549,0.0296,112.5950,0.0000,0.6613,3.0902
26 Nov 2021,12.6078,8.4010,15.2162,0.3546,0.0296,113.0215,0.0000,0.6633,3.0897
29 Nov 2021,12.5511,8.4131,15.2480,0.3552,0.0296,112.9815,0.0000,0.6642,3.0958
30 Nov 2021,12.4711,8.3528,15.1928,0.3535,0.0294,112.1891,0.0000,0.6607,3.0768
1 Dec 2021,12.4859,8.3628,15.1993,0.3568,0.0294,112.3224,0.0000,0.6614,3.0867
2 Dec 2021,12.4771,8.3750,15.2261,0.3597,0.0294,112.6423,0.0000,0.6631,3.0921
3 Dec 2021,12.4860,8.3709,15.2649,0.3576,0.0294,112.7312,0.0000,0.6636,3.0846
6 Dec 2021,12.4742,8.3829,15.2471,0.3579,0.0293,112.7549,0.0000,0.6638,3.0883
7 Dec 2021,12.5386,8.3856,15.2305,0.3589,0.0294,112.7016,0.0000,0.6639,3.0931
8 Dec 2021,12.6119,8.3996,15.2340,0.3589,0.0294,112.6216,0.0000,0.6655,3.0950
9 Dec 2021,12.6009,8.3565,15.2078,0.3586,0.0294,112.3551,0.0000,0.6642,3.0890
10 Dec 2021,12.5791,8.3595,15.2037,0.3566,0.0293,112.3284,0.0000,0.6615,3.0831
13 Dec 2021,12.6264,8.3800,15.1736,0.3569,0.0294,112.5150,0.0000,0.6635,3.0869
14 Dec 2021,12.6601,8.4032,15.2008,0.3576,0.0295,112.7785,0.0000,0.6649,3.0913
15 Dec 2021,12.6557,8.4186,15.1985,0.3563,0.0295,112.6689,0.0000,0.6641,3.0906
16 Dec 2021,12.5814,8.4406,15.1388,0.3559,0.0294,112.2215,0.0000,0.6614,3.0866
17 Dec 2021,12.6311,8.4300,15.1542,0.3555,0.0293,112.3102,0.0000,0.6614,3.0884
20 Dec 2021,12.5797,8.4595,15.1525,0.3543,0.0294,112.4933,0.0000,0.6623,3.0872
21 Dec 2021,12.4837,8.4359,15.1217,0.3525,0.0294,112.0433,0.0000,0.6604,3.0836
22 Dec 2021,12.4652,8.3838,15.1396,0.3531,0.0295,112.1764,0.0000,0.6610,3.0828
23 Dec 2021,12.5134,8.3956,15.1462,0.3538,0.0295,111.8922,0.0000,0.6596,3.0877
24 Dec 2021,12.5224,8.3733,15.1040,0.3530,0.0295,111.5727,0.0000,0.6579,3.0881
27 Dec 2021,12.4613,8.3216,15.0964,0.3524,0.0294,111.3419,0.0000,0.6559,3.0809
28 Dec 2021,12.4657,8.2841,15.1141,0.3520,0.0294,111.3152,0.0000,0.6562,3.0861
29 Dec 2021,12.4664,8.1784,15.1225,0.3521,0.0293,111.3034,0.0000,0.6559,3.0865
30 Dec 2021,12.5187,8.1783,15.0673,0.3511,0.0293,111.2058,0.0000,0.6548,3.0819
31 Dec 2021,12.4566,8.1740,15.0468,0.3498,0.0292,110.8655,0.0000,0.6543,3.0835
3 Jan 2022,12.4806,8.1720,15.0976,0.3496,0.0292,111.1141,0.0000,0.6558,3.0908
4 Jan 2022,12.5570,8.1528,15.1671,0.3498,0.0292,111.3951,0.0000,0.6564,3.0874
5 Jan 2022,12.6151,8.2212,15.1824,0.3500,0.0292,111.5992,0.0000,0.6583,3.0921
6 Jan 2022,12.5589,8.2182,15.2175,0.3494,0.0293,112.1826,0.0000,0.6604,3.0931
7 Jan 2022,12.4911,8.1944,15.1872,0.3493,0.0293,112.0761,0.0000,0.6600,3.0952
10 Jan 2022,12.4844,8.1668,15.1842,0.3508,0.0294,111.9103,0.0000,0.6591,3.1004
11 Jan 2022,12.5509,8.2180,15.1390,0.3513,0.0293,111.6765,0.0000,0.6579,3.0990
12 Jan 2022,12.5165,8.1651,15.1120,0.3511,0.0292,111.4367,0.0000,0.6572,3.0955
13 Jan 2022,12.5436,8.1676,15.1094,0.3520,0.0292,111.1496,0.0000,0.6559,3.1007
14 Jan 2022,12.5761,8.1444,15.1292,0.3514,0.0292,111.2236,0.0000,0.6572,3.1022
17 Jan 2022,12.6497,8.1568,15.1835,0.3507,0.0292,111.4457,0.0000,0.6589,3.1015
19 Jan 2022,12.6554,8.1342,15.1682,0.3519,0.0292,111.7923,0.0000,0.6601,3.1067
20 Jan 2022,12.7187,8.1491,15.1516,0.3520,0.0292,111.6146,0.0000,0.6601,3.1086
21 Jan 2022,12.6780,8.1500,15.1034,0.3511,0.0292,111.5613,0.0000,0.6600,3.1090
24 Jan 2022,12.6824,8.1625,15.1260,0.3503,0.0292,111.6680,0.0000,0.6617,3.1143
25 Jan 2022,12.6610,8.1666,15.1013,0.3495,0.0292,111.5968,0.0000,0.6618,3.1151
26 Jan 2022,12.7077,8.1776,15.1152,0.3499,0.0292,111.7213,0.0000,0.6628,3.1151
27 Jan 2022,12.6218,8.1880,15.0904,0.3488,0.0292,111.8900,0.0000,0.6594,3.1078
28 Jan 2022,12.5757,8.1802,15.0517,0.3462,0.0291,111.7804,0.0000,0.6595,3.0900
31 Jan 2022,12.5570,8.2136,15.0341,0.3461,0.0291,111.5139,0.0000,0.6577,3.0887
3 Feb 2022,12.6040,8.1904,15.0140,0.3473,0.0291,111.4665,0.0000,0.6574,3.1017
4 Feb 2022,12.6614,8.1598,15.0133,0.3485,0.0290,111.3332,0.0000,0.6566,3.1063
7 Feb 2022,12.6642,8.1334,15.0214,0.3488,0.0291,111.4932,0.0000,0.6577,3.1110
8 Feb 2022,12.6857,8.1341,15.0345,0.3493,0.0291,111.5465,0.0000,0.6573,3.1122
9 Feb 2022,12.7289,8.1559,15.0395,0.3498,0.0291,111.5198,0.0000,0.6578,3.1136
10 Feb 2022,12.8156,8.1604,15.0192,0.3499,0.0292,111.4932,0.0000,0.6577,3.1175
11 Feb 2022,12.8058,8.1691,15.0343,0.3501,0.0292,111.6131,0.0000,0.6586,3.1132
14 Feb 2022,12.8732,8.1531,15.0131,0.3502,0.0293,111.7197,0.0000,0.6590,3.1092
15 Feb 2022,12.9391,8.1490,15.0100,0.3495,0.0293,111.5094,0.0000,0.6586,3.1084
16 Feb 2022,12.9240,8.1597,15.0108,0.3497,0.0293,111.4857,0.0000,0.6604,3.1130
17 Feb 2022,12.9969,8.1531,15.0161,0.3494,0.0292,111.5257,0.0000,0.6600,3.1122
18 Feb 2022,13.0180,8.1306,15.0153,0.3502,0.0292,111.5020,0.0000,0.6607,3.1159
21 Feb 2022,12.9941,8.1241,14.9964,0.3504,0.0291,111.2621,0.0000,0.6591,3.1029
22 Feb 2022,12.9016,8.1353,15.0061,0.3509,0.0291,111.5139,0.0000,0.6601,3.1052
23 Feb 2022,12.9739,8.1878,15.0020,0.3514,0.0292,111.4443,0.0000,0.6621,3.1110
24 Feb 2022,12.9112,8.1776,14.9802,0.3488,0.0292,111.9433,0.0000,0.6641,3.1063
25 Feb 2022,12.8931,8.1800,14.9773,0.3484,0.0292,111.8930,0.0000,0.6645,3.0998
28 Feb 2022,12.8633,8.1905,14.9595,0.3487,0.0292,111.8397,0.0000,0.6652,3.0882
1 Mar 2022,12.8677,8.1824,14.9433,0.3496,0.0292,111.7034,0.0000,0.6638,3.0960
2 Mar 2022,12.8274,8.1461,14.9240,0.3471,0.0291,111.7301,0.0000,0.6637,3.0839
3 Mar 2022,12.8320,8.1016,14.8962,0.3467,0.0291,111.5272,0.0000,0.6622,3.0809
4 Mar 2022,12.7871,8.0443,14.8444,0.3432,0.0290,111.2740,0.0000,0.6607,3.0696
7 Mar 2022,12.6515,7.9889,14.7694,0.3400,0.0290,111.2710,0.0000,0.6607,3.0606
8 Mar 2022,12.5980,8.0000,14.7318,0.3383,0.0290,111.4073,0.0000,0.6617,3.0636
9 Mar 2022,12.6465,8.0299,14.7457,0.3399,0.0292,111.5731,0.0000,0.6627,3.0705
10 Mar 2022,12.6168,8.0111,14.7786,0.3408,0.0293,111.5524,0.0000,0.6618,3.0761
11 Mar 2022,12.5810,8.0092,14.7523,0.3393,0.0293,111.7390,0.0000,0.6623,3.0812
14 Mar 2022,12.5815,8.0298,14.7719,0.3399,0.0293,112.1092,0.0000,0.6614,3.0822
15 Mar 2022,12.5358,8.0256,14.7046,0.3376,0.0293,112.1328,0.0000,0.6591,3.0787
16 Mar 2022,12.5539,8.0327,14.6912,0.3397,0.0293,111.8204,0.0000,0.6603,3.0811
17 Mar 2022,12.6113,8.0276,14.8426,0.3464,0.0293,111.7271,0.0000,0.6603,3.0919
18 Mar 2022,12.5998,8.0111,14.8142,0.3455,0.0293,111.8693,0.0000,0.6589,3.0942
21 Mar 2022,12.5538,8.0210,14.7412,0.3463,0.0293,112.0322,0.0000,0.6608,3.0991
22 Mar 2022,12.5746,8.0332,14.7667,0.3461,0.0294,112.3581,0.0000,0.6622,3.1027
23 Mar 2022,12.5327,8.0569,14.7680,0.3475,0.0294,112.5240,0.0000,0.6622,3.1078
24 Mar 2022,12.5654,8.0822,14.7390,0.3458,0.0294,112.6839,0.0000,0.6631,3.1120
25 Mar 2022,12.5425,8.0690,14.6907,0.3454,0.0293,112.1744,0.0000,0.6613,3.1016
28 Mar 2022,12.4704,8.0902,14.6507,0.3441,0.0293,112.3610,0.0000,0.6617,3.0963
29 Mar 2022,12.4956,8.0921,14.6297,0.3455,0.0293,112.3817,0.0000,0.6615,3.0957
30 Mar 2022,12.6103,8.0765,14.7313,0.3475,0.0293,112.0262,0.0000,0.6615,3.1053
31 Mar 2022,12.6170,8.1300,14.6655,0.3465,0.0293,112.0589,0.0000,0.6627,3.1049
1 Apr 2022,12.5762,8.1487,14.6682,0.3458,0.0293,112.1715,0.0000,0.6610,3.1023
4 Apr 2022,12.5820,8.2116,14.7259,0.3472,0.0294,112.4217,0.0000,0.6627,3.1075
5 Apr 2022,12.5972,8.2114,14.6915,0.3470,0.0293,112.2248,0.0000,0.6616,3.1049
6 Apr 2022,12.5874,8.2013,14.6667,0.3461,0.0293,112.3047,0.0000,0.6619,3.0994
7 Apr 2022,12.5866,8.2001,14.6239,0.3458,0.0294,112.4160,0.0000,0.6621,3.0976
8 Apr 2022,12.5409,8.1815,14.6061,0.3441,0.0294,112.5273,0.0000,0.6631,3.0959
11 Apr 2022,12.5774,8.1144,14.5288,0.3429,0.0294,112.6873,0.0000,0.6630,3.0957
12 Apr 2022,12.5698,8.1209,14.5111,0.3437,0.0295,112.8207,0.0000,0.6641,3.0987
13 Apr 2022,12.5639,8.1202,14.5466,0.3447,0.0294,112.7673,0.0000,0.6642,3.1007
14 Apr 2022,12.5639,8.1015,14.5582,0.3447,0.0295,112.7673,0.0000,0.6635,3.1215
15 Apr 2022,12.5758,8.1092,14.5269,0.3446,0.0295,112.8740,0.0000,0.6644,3.1201
18 Apr 2022,12.6303,8.1347,14.5377,0.3443,0.0296,113.3836,0.0000,0.6677,3.1235
20 Apr 2022,12.6764,8.1709,14.6657,0.3467,0.0298,114.2309,0.0000,0.6679,3.1373
21 Apr 2022,12.6725,8.1867,14.6823,0.3468,0.0299,114.3581,0.0000,0.6653,3.1495
22 Apr 2022,12.7294,8.2541,14.7429,0.3478,0.0301,115.2113,0.0000,0.6656,3.1619
25 Apr 2022,12.8032,8.3111,14.8356,0.3481,0.0301,116.1117,0.0000,0.6637,3.1682
26 Apr 2022,12.7106,8.3346,14.8636,0.3471,0.0302,116.0695,0.0000,0.6651,3.1700
27 Apr 2022,12.6760,8.3535,14.8030,0.3441,0.0302,116.1854,0.0000,0.6645,3.1580
28 Apr 2022,12.6653,8.3467,14.7713,0.3429,0.0301,116.4254,0.0000,0.6603,3.1487
29 Apr 2022,12.7042,8.2977,14.7750,0.3455,0.0300,115.9188,0.0000,0.6596,3.1482
5 May 2022,12.7513,8.2857,14.7178,0.3450,0.0300,115.8358,0.0000,0.6565,3.1529
6 May 2022,12.7109,8.3270,14.7277,0.3436,0.0301,116.5054,0.0000,0.6538,3.1534
9 May 2022,12.6567,8.3248,14.6987,0.3428,0.0301,116.8457,0.0000,0.6511,3.1446
10 May 2022,12.6728,8.3639,14.7638,0.3436,0.0301,116.7924,0.0000,0.6521,3.1543
11 May 2022,12.6190,8.3748,14.7371,0.3433,0.0300,116.6293,0.0000,0.6508,3.1566
12 May 2022,12.6342,8.3622,14.6920,0.3403,0.0301,117.0590,0.0000,0.6465,3.1456
13 May 2022,12.6407,8.3737,14.7210,0.3426,0.0301,117.0857,0.0000,0.6472,3.1473
17 May 2022,12.6983,8.3766,14.7811,0.3448,0.0299,116.9195,0.0000,0.6500,3.1636
18 May 2022,12.6943,8.3797,14.7795,0.3466,0.0299,117.1225,0.0000,0.6509,3.1663
19 May 2022,12.7195,8.4004,14.7853,0.3444,0.0299,117.3891,0.0000,0.6507,3.1723
20 May 2022,12.7967,8.3981,14.7903,0.3458,0.0299,116.9759,0.0000,0.6570,3.1836
23 May 2022,12.8058,8.3910,14.8181,0.3468,0.0299,116.9226,0.0000,0.6581,3.1901
24 May 2022,12.8484,8.3728,14.8112,0.3469,0.0299,117.0088,0.0000,0.6576,3.1911
25 May 2022,12.8261,8.3910,14.8641,0.3474,0.0300,117.0590,0.0000,0.6578,3.1911
26 May 2022,12.8332,8.3925,14.9199,0.3473,0.0300,117.1923,0.0000,0.6525,3.1955
27 May 2022,12.8170,8.3706,14.9340,0.3493,0.0300,116.6858,0.0000,0.6520,3.1949
30 May 2022,12.8236,8.3473,15.0329,0.3529,0.0300,116.4756,0.0000,0.6556,3.1953
31 May 2022,12.8033,8.3524,15.0982,0.3538,0.0300,116.7720,0.0000,0.6579,3.1971
1 Jun 2022,12.7704,8.3623,14.9979,0.3525,0.0301,116.9382,0.0000,0.6552,3.1942
2 Jun 2022,12.7775,8.3147,14.9771,0.3511,0.0303,117.0652,0.0000,0.6578,3.1928
3 Jun 2022,12.7686,8.2974,14.9918,0.3526,0.0304,116.9319,0.0000,0.6585,3.1952
7 Jun 2022,12.7407,8.3059,14.8719,0.3496,0.0304,117.1061,0.0000,0.6584,3.1907
8 Jun 2022,12.7323,8.2978,14.8690,0.3492,0.0303,117.0763,0.0000,0.6562,3.1907
9 Jun 2022,12.7378,8.2993,14.8821,0.3500,0.0302,117.0732,0.0000,0.6580,3.1940
10 Jun 2022,12.6655,8.2925,14.8759,0.3470,0.0302,117.2864,0.0000,0.6574,3.1870
13 Jun 2022,12.6837,8.2877,14.8563,0.3433,0.0301,117.7866,0.0000,0.6560,3.1794
13 Jun 2022,12.6837,8.2877,14.8563,0.3433,0.0301,117.7866,0.0000,0.6560,3.1794
14 Jun 2022,12.6430,8.3036,14.8857,0.3436,0.0301,117.8038,0.0000,0.6561,3.1799
15 Jun 2022,12.5876,8.2684,14.8821,0.3420,0.0300,117.7207,0.0000,0.6570,3.1766
16 Jun 2022,12.5607,8.2166,14.7636,0.3404,0.0298,117.2583,0.0000,0.6551,3.1677
17 Jun 2022,12.4717,8.1815,14.7765,0.3403,0.0297,117.2583,0.0000,0.6567,3.1755
20 Jun 2022,12.4522,8.1376,14.7924,0.3402,0.0297,117.2614,0.0000,0.6577,3.1719
21 Jun 2022,12.4621,8.1107,14.7790,0.3403,0.0297,117.1486,0.0000,0.6564,3.1742
22 Jun 2022,12.4011,8.0848,14.7598,0.3374,0.0296,117.3414,0.0000,0.6554,3.1676
23 Jun 2022,12.4102,8.0545,14.7710,0.3376,0.0297,117.3915,0.0000,0.6566,3.1679
24 Jun 2022,12.4046,8.0200,14.7915,0.3400,0.0297,117.3320,0.0000,0.6576,3.1710
27 Jun 2022,12.4710,8.0385,14.8571,0.3432,0.0297,117.3328,0.0000,0.6583,3.1794
28 Jun 2022,12.5214,8.0333,14.8085,0.3422,0.0296,117.0876,0.0000,0.6570,3.1728
29 Jun 2022,12.5036,7.9913,14.7924,0.3389,0.0296,117.2614,0.0000,0.6564,3.1659
30 Jun 2022,12.4887,8.0131,14.8181,0.3396,0.0296,117.4213,0.0000,0.6582,3.1673
1 Jul 2022,12.3699,7.9927,14.7880,0.3400,0.0295,117.4652,0.0000,0.6579,3.1610
4 Jul 2022,12.3523,8.0040,14.8174,0.3395,0.0295,117.5232,0.0000,0.6586,3.1561
5 Jul 2022,12.3270,7.9647,14.8086,0.3369,0.0295,117.6941,0.0000,0.6590,3.1478
6 Jul 2022,12.2691,7.9308,14.8249,0.3386,0.0295,117.8179,0.0000,0.6596,3.1514
7 Jul 2022,12.2282,7.8979,14.8593,0.3400,0.0295,117.8978,0.0000,0.6598,3.1574
8 Jul 2022,12.2814,7.9060,14.8545,0.3402,0.0295,117.8711,0.0000,0.6597,3.1528
12 Jul 2022,12.1991,7.8607,14.8243,0.3379,0.0296,118.1532,0.0000,0.6588,3.1496
13 Jul 2022,12.2319,7.8703,14.8502,0.3398,0.0296,118.0498,0.0000,0.6592,3.1510
14 Jul 2022,12.1699,7.8843,14.8517,0.3375,0.0296,118.3208,0.0000,0.6586,3.1695
15 Jul 2022,12.1403,7.8848,14.8406,0.3351,0.0297,118.4540,0.0000,0.6578,3.1665
18 Jul 2022,12.1479,7.8960,14.8778,0.3382,0.0297,118.5037,0.0000,0.6604,3.1847
19 Jul 2022,12.1597,7.9090,14.8787,0.3395,0.0297,118.4396,0.0000,0.6598,3.1984
20 Jul 2022,12.1286,7.9097,14.8690,0.3394,0.0297,118.4298,0.0000,0.6592,3.1943
21 Jul 2022,12.0666,7.8975,14.8867,0.3396,0.0296,118.5345,0.0000,0.6582,3.1942
22 Jul 2022,12.1203,7.9179,14.8835,0.3392,0.0296,118.4939,0.0000,0.6580,3.2006
25 Jul 2022,12.1451,7.9546,14.8870,0.3394,0.0297,118.4939,0.0000,0.6595,3.2135
26 Jul 2022,12.1445,8.0354,14.8844,0.3406,0.0297,118.5268,0.0000,0.6592,3.2126
27 Jul 2022,12.1201,8.0054,14.8807,0.3393,0.0297,118.7104,0.0000,0.6600,3.2116
28 Jul 2022,12.0716,7.9660,14.8493,0.3417,0.0298,118.4442,0.0000,0.6596,3.2211
29 Jul 2022,12.1315,8.0594,14.8564,0.3417,0.0300,118.4176,0.0000,0.6603,3.2251
1 Aug 2022,12.3519,8.0256,14.8322,0.3418,0.0299,118.5037,0.0000,0.6590,3.2315
2 Aug 2022,12.3243,8.0180,14.8442,0.3406,0.0299,118.5457,0.0000,0.6588,3.2264
3 Aug 2022,12.2914,7.9939,14.8376,0.3397,0.0299,118.5093,0.0000,0.6596,3.2243
4 Aug 2022,12.3675,8.0057,14.8370,0.3401,0.0298,118.5737,0.0000,0.6596,3.2299
5 Aug 2022,12.5165,8.0615,14.8660,0.3431,0.0299,118.4984,0.0000,0.6597,3.2362
8 Aug 2022,12.4525,8.0194,14.8392,0.3415,0.0300,118.6111,0.0000,0.6592,3.2304
9 Aug 2022,12.5908,8.0050,14.8595,0.3412,0.0300,118.4890,0.0000,0.6595,3.2325
10 Aug 2022,12.5316,8.0083,14.8569,0.3399,0.0300,118.4840,0.0000,0.6593,3.2341
11 Aug 2022,12.6329,8.0213,14.8174,0.3414,0.0301,118.2907,0.0000,0.6595,3.2454
12 Aug 2022,12.6387,7.9786,14.8059,0.3406,0.0303,118.2617,0.0000,0.6593,3.2420
15 Aug 2022,12.5461,7.9717,14.8408,0.3400,0.0302,118.6793,0.0000,0.6586,3.2379
16 Aug 2022,12.5995,7.9900,14.8830,0.3404,0.0302,118.8878,0.0000,0.6573,3.2345
17 Aug 2022,12.6051,8.0007,14.8951,0.3398,0.0302,118.9443,0.0000,0.6591,3.2330
18 Aug 2022,12.5407,8.0072,14.9012,0.3379,0.0301,119.0819,0.0000,0.6584,3.2343
19 Aug 2022,12.5463,7.9950,14.8905,0.3370,0.0301,119.1161,0.0000,0.6572,3.2236
22 Aug 2022,12.4286,7.9726,14.8749,0.3335,0.0301,119.3557,0.0000,0.6556,3.2141
23 Aug 2022,12.4173,8.0039,14.8566,0.3345,0.0302,119.4622,0.0000,0.6552,3.2140
24 Aug 2022,12.4469,7.9957,14.8080,0.3339,0.0302,119.2553,0.0000,0.6532,3.2171
25 Aug 2022,12.4714,7.9811,14.7875,0.3351,0.0302,118.9096,0.0000,0.6526,3.2182
26 Aug 2022,12.4083,7.9654,14.7875,0.3352,0.0301,118.9234,0.0000,0.6510,3.2125
29 Aug 2022,12.3026,7.9829,14.7535,0.3322,0.0301,119.5015,0.0000,0.6486,3.2066
30 Aug 2022,12.3113,7.9662,14.7149,0.3324,0.0302,119.1769,0.0000,0.6483,3.2079
1 Sep 2022,12.2054,7.9180,14.6650,0.3308,0.0301,119.1806,0.0000,0.6495,3.2021
2 Sep 2022,12.1893,7.8895,14.6356,0.3287,0.0301,119.2243,0.0000,0.6487,3.1946
5 Sep 2022,12.2554,7.8845,14.6044,0.3272,0.0301,119.4733,0.0000,0.6469,3.1928
6 Sep 2022,12.3165,7.8691,14.5949,0.3269,0.0302,119.6595,0.0000,0.6469,3.2021
7 Sep 2022,12.2528,7.8650,14.5350,0.3247,0.0301,119.6850,0.0000,0.6448,3.1955
8 Sep 2022,12.3548,7.8805,14.5410,0.3251,0.0302,119.6861,0.0000,0.6464,3.1996
9 Sep 2022,12.3863,7.9096,14.5875,0.3269,0.0303,119.5956,0.0000,0.6497,3.2185
12 Sep 2022,12.3909,7.9201,14.5866,0.3270,0.0303,119.7616,0.0000,0.6496,3.2254
13 Sep 2022,12.4252,7.9303,14.5689,0.3275,0.0303,119.8500,0.0000,0.6501,3.2308
14 Sep 2022,12.3482,7.9316,14.5372,0.3249,0.0303,120.3457,0.0000,0.6500,3.2232
15 Sep 2022,12.3263,7.9234,14.5186,0.3248,0.0304,120.5585,0.0000,0.6496,3.2245
19 Sep 2022,12.2985,7.9247,14.4620,0.3261,0.0304,121.0025,0.0000,0.6479,3.2237
20 Sep 2022,12.3302,7.9083,14.5165,0.3270,0.0304,121.1380,0.0000,0.6496,3.2319
21 Sep 2022,12.2394,7.8516,14.4798,0.3261,0.0303,120.9785,0.0000,0.6453,3.2180
22 Sep 2022,12.2353,7.8221,14.4764,0.3242,0.0304,121.2967,0.0000,0.6453,3.2202
23 Sep 2022,12.2239,7.8022,14.4221,0.3240,0.0304,121.6698,0.0000,0.6429,3.2124
26 Sep 2022,12.1683,7.7923,14.4491,0.3215,0.0304,122.3138,0.0000,0.6429,3.2076
27 Sep 2022,12.1465,7.8092,14.5271,0.3238,0.0305,122.5146,0.0000,0.6430,3.2110
28 Sep 2022,12.0615,7.8217,14.4962,0.3204,0.0303,122.8420,0.0000,0.6380,3.1943
29 Sep 2022,12.1438,7.8796,14.5959,0.3229,0.0304,123.5701,0.0000,0.6453,3.2183
30 Sep 2022,12.2669,7.8977,14.5871,0.3237,0.0304,123.2571,0.0000,0.6526,3.2362
3 Oct 2022,12.2028,7.8609,14.5643,0.3225,0.0304,123.5701,0.0000,0.6525,3.2376
